,smiles,cluster
325,COC(=O)/C=C/C1=CC2=C(c3ccc(N(C)C)cc3)c3ccc(/C=C/C(=O)OCOC(C)=O)n3[B-](F)(F)[N+]2=C1,0
326,COCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(c3ccc(OC)cc3)C(/C=C/C(=O)OC)=CC1=C2c1ccc(OC)cc1,6
327,COC(=O)/C=C/C1=CC2=C(c3ccc(OC)cc3)c3cc(/C=C/C(=O)OC(C)(C)C)cn3[B-](F)(F)[N+]2=C1c1ccc(OC)cc1,6
328,COCCOCCOCCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=CC(/C=C/C(=O)OC)=CC1=C2c1ccc(C)cc1,0
329,COC(=O)/C=C/C1=CC2=C(c3ccc(OC)cc3)c3cc(/C=C/C(=O)OCc4ccccc4)cn3[B-](F)(F)[N+]2=C1c1c(C)cc(C)cc1C,9
330,CCOCCOCCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(/C=C/C=C/C(=O)OCCO)C(/C=C/C(=O)OC)=CC1=C2c1ccc(C)cc1,0
331,CCOCCOCCOCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(/C=C/C=C/C(=O)OC)C(/C=C/C(=O)OC)=CC1=C2c1ccc(C)cc1,0
332,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3cc(/C=C/C(=O)OCOC(C)=O)cn3[B-](F)(F)[N+]2=C1/C=C/C(=O)OCOC(C)=O,0
333,COC(=O)/C=C/C1=CC2=C(c3ccc(OC)cc3)c3ccc(-c4ccc(OC)cc4)n3[B-](F)(F)[N+]2=C1c1ccc(OC)cc1,3
334,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3c(C)cc(/C=C/C(=O)OCc4ccccc4)n3[B-](F)(F)[N+]2=C1c1ccccc1,9
335,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3cc(/C=C/C(=O)OCc4ccccc4)nn3[B-](F)(F)[N+]2=C1c1ccccc1,9
336,COC(=O)/C=C/C1=CC2=C(c3ccc(OC)cc3)c3c(C)cc(/C=C/C(=O)OC(C)(C)C)n3[B-](F)(F)[N+]2=C1c1ccc(OC)cc1,6
337,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3cc(/C=C/C(=O)OC(C)(C)C)cn3[B-](F)(F)[N+]2=C1c1ccc(OC)cc1,6
338,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3cc(/C=C/C(=O)OCc4ccccc4)cn3[B-](F)(F)[N+]2=C1c1ccc[nH]1,9
339,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3ccc(/C=C/C(=O)OC(C)(C)C)n3[B-](F)(F)[N+]2=C1c1ccc(C)cc1C,6
340,COC(=O)/C=C/C1=CC2=C(c3ccc(C)cc3)c3ccc(/C=C/C(=O)OCc4ccccc4)n3[B-](F)(F)[N+]2=C1c1ccc[nH]1,9
341,COC(=O)/C=C/C1=CC2=C(c3ccc(OC)cc3)c3cc(/C=C/C(=O)OC)cn3[B-](F)(F)[N+]2=C1c1c(C)cc(C)cc1C,6
342,CCCCCCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(c3c(C)cc(C)cc3C)C(/C=C/C(=O)OC)=CC1=C2c1ccc(OC)cc1,6
343,COC(=O)/C=C/C1=CC2=C(c3ccc(C)cc3)c3ccc(/C=C/C(=O)OC(C)(C)C)n3[B-](F)(F)[N+]2=C1/C=C/C(=O)OC(C)C,0
344,COC(=O)/C=C/C1=CC2=C(c3ccc(C)cc3)c3cc(/C=C/C(=O)OC(C)(C)C)cn3[B-](F)(F)[N+]2=C1/C=C/C(=O)OC(C)C,0
345,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3cc(/C=C/C(=O)OC)cn3[B-](F)(F)[N+]2=C1c1c(C)cc(C)cc1C,6
346,COC(=O)/C=C/C1=CC2=C(c3ccccc3C)c3ccc(/C=C/C(=O)OC(C)(C)C)n3[B-](F)(F)[N+]2=C1,0
347,COC(=O)/C=C/C1=CC2=C(c3ccccc3C)c3cc(/C=C/C(=O)OC(C)(C)C)cn3[B-](F)(F)[N+]2=C1,0
348,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3ccc(/C=C/C(=O)OC)n3[B-](F)(F)[N+]2=C1/C=C/C(=O)OC,0
349,COC(=O)/C=C/C1=CC2=C(c3ccc(OC)cc3)c3ccc(/C=C/c4ccc(OC)c(OC)c4)n3[B-](F)(F)[N+]2=C1c1ccc(OC)cc1,3
350,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3ccc(-c4ccc(OC)cc4)n3[B-](F)(F)[N+]2=C1c1ccc(OC)cc1,3
351,COC(=O)/C=C/C=C/C1=[N+]2C(=C(c3ccc(OC)cc3)c3cc(/C=C/C(=O)OC)cn3[B-]2(F)F)C=C1/C=C/C(=O)OC,0
352,CCOCCOCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=CC(/C=C/C(=O)OC)=CC1=C2c1ccccc1,0
353,CCCCCCOC(=O)/C=C/C1=[N+]2C(=C(c3ccc(C)cc3)c3cc(/C=C/C(=O)OCCCCCC)cn3[B-]2(F)F)C=C1/C=C/C(=O)OC,0
354,CCCCCCCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(/C=C/C(=O)OC)C(/C=C/C(=O)OC)=CC1=C2c1ccc(OCCCCCCC)cc1,0
355,F[B-]1(F)n2c(ccc2-n2c3ccccc3c3ccccc32)C(c2ccccc2)=C2C=CC(c3ccccc3)=[N+]21,3
356,COCOC(=O)/C=C/C1=[N+]2C(=C(c3ccccc3C(=O)OC)c3ccc(/C=C/C(=O)OCOC(C)=O)n3[B-]2(F)F)C=C1/C=C/C(=O)OC,0
357,CCOCOC(=O)c1ccc(C2=[N+]3C(=C(c4ccccc4)c4cc(/C=C/C(=O)OCOCCOCCOC)cn4[B-]3(F)F)C=C2/C=C/C(=O)OC)cc1,6
358,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3cc(/C=C/C(=O)OCc4ccccc4)cn3[B-](F)(F)[N+]2=C1,9
359,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3ccc(/C=C/C(=O)OCc4ccccc4)n3[B-](F)(F)[N+]2=C1,9
360,Fc1c(F)c(F)c(C2=[N+]3C(=C(c4ccccc4)c4ccc(-c5c(F)c(F)c(F)c(F)c5F)n4[B-]3(F)F)C=C2)c(F)c1F,3
361,CC1=CC2=C(c3ccccc3)c3ccc(-c4c(F)c(F)c(F)c(F)c4F)n3[B-](F)(F)[N+]2=C1c1c(F)c(F)c(F)c(F)c1F,3
362,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3ccc(/C=C/C(=O)OC(C)(C)C)n3[B-](F)(F)[N+]2=C1c1ccc[nH]1,6
363,CC1=CC2=C(c3ccc(C#N)cc3)c3ccc(-c4ccc(N(C)C)cc4)n3[B-](F)(F)[N+]2=C1c1ccc(N(C)C)cc1,3
364,COC(=O)/C=C/C1=CC2=C(c3ccc(OC)cc3)c3ccc(/C=C/C(=O)OCc4ccccc4)n3[B-](F)(F)[N+]2=C1,9
365,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3ccc(/C=C/C(=O)OC)n3[B-](F)(F)[N+]2=C1c1c(C)cc(C)cc1C,6
366,CN(C)c1ccc(C2=[N+]3C(=C(c4ccc(C#N)cc4)c4ccc(-c5ccc(N(C)C)cc5)n4[B-]3(F)F)C=C2)cc1,3
367,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3cc(/C=C/C(=O)OC)c(/C=C/C(=O)OC)n3[B-](F)(F)[N+]2=C1/C=C/C(=O)OC,0
368,F[B-]1(F)n2c(cc(-c3ccccc3)c2-c2ccccc2)C(c2ccccc2)=C2C=CC(c3ccccc3)=[N+]21,3
369,COCCOCCOCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=C(/C=C/C=C/C(=O)OCCOC)C(/C=C/C(=O)OC)=CC1=C2c1ccccc1C,0
370,COCCOCCOCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=CC(/C=C/C(=O)OC)=CC1=C2c1ccc(OC)cc1,0
371,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3cc(-c4ccccc4)c(-c4ccccc4)n3[B-](F)(F)[N+]2=C1c1ccccc1,3
372,COC(=O)/C=C/C1=CC2=C(c3ccc(C)cc3)c3ccc(/C=C/c4ccc(OC)cc4)n3[B-](F)(F)[N+]2=C1c1ccc(C)cc1,3
373,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3ccc(/C=C/C(=O)OCOC(C)=O)n3[B-](F)(F)[N+]2=C1/C=C/C(=O)OC(C)(C)C,0
374,COCOC(=O)/C=C/C1=[N+]2C(=C(c3ccc(N(C)C)cc3)c3ccc(/C=C/C(=O)OCOC(C)=O)n3[B-]2(F)F)C=C1/C=C/C(=O)OC,0
375,CCOCOC(=O)/C=C/C1=[N+]2C(=C(c3ccc(OC)cc3)c3ccc(/C=C/C(=O)OCOC(C)=O)n3[B-]2(F)F)C=C1/C=C/C(=O)OC,0
376,COC(=O)/C=C/C1=CC2=C(c3ccc(N(C)C)cc3)c3ccc(/C=C/C(=O)OC(C)(C)C)n3[B-](F)(F)[N+]2=C1/C=C/C=C/C=O,0
377,CN(C)c1ccc(C2=[N+]3C(=C(c4ccccc4)c4ccc(-c5ccc(N(C)C)cc5)n4[B-]3(F)F)C=C2)cc1,3
378,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3ccc(C)n3[B-](F)(F)[N+]2=C1c1c(C)cc(C)cc1C,6
379,CC1=CC2=C(c3ccccc3)c3ccc(-c4c(F)c(F)c(F)c(F)c4F)n3[B-](F)(F)[N+]2=C1c1ccccc1,3
380,Fc1c(F)c(F)c(-c2ccc3n2[B-](F)(F)[N+]2=C(c4ccccc4)C=CC2=C3c2ccccc2)c(F)c1F,3
381,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3cccn3[B-](F)(F)[N+]2=C1c1c(C)cc(C)cc1C,6
382,CCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=C(c3c(C)cc(C)cc3C)C(/C=C/C(=O)OC)=CC1=C2c1ccc(OC)cc1,6
383,COC(=O)/C=C/C1=CC2=C(c3ccccc3C(=O)OC)c3ccc(/C=C/C(=O)OCOC(C)=O)n3[B-](F)(F)[N+]2=C1c1ccccc1,6
384,COC(=O)/C=C/C1=CC2=C(c3c(C)cccc3C)c3cc(/C=C/C(=O)OC)cn3[B-](F)(F)[N+]2=C1,0
385,COC(=O)/C=C/C1=CC2=C(c3ccc(N(C)C)cc3)c3ccc(/C=C/C(=O)OCOC(C)=O)n3[B-](F)(F)[N+]2=C1/C=C/C=C/C=O,0
386,COC(=O)/C=C/C1=CC2=C(c3ccc(OC)cc3)c3cc(/C=C/C(=O)OC(C)(C)C)cn3[B-](F)(F)[N+]2=C1c1cc(OC)cc(OC)c1,6
387,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3ccc(/C=C/C(=O)OC)n3[B-](F)(F)[N+]2=C1c1[nH]c(C)cc1C,6
388,COC(=O)/C=C/C1=CC2=C(c3ccccc3C)c3ccc(/C=C/C(=O)OCc4ccccc4)n3[B-](F)(F)[N+]2=C1C,9
389,CCOCCOCCOCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=C(/C=C/C(=O)OCOCC)C(/C=C/C(=O)OC)=CC1=C2c1ccc(OC)cc1,0
390,COCCOCCOCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(c3ccccc3)C(/C=C/C(=O)OC)=CC1=C2c1ccccc1C,6
391,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3cc(OC)c(-c4ccccc4)n3[B-](F)(F)[N+]2=C1c1ccccc1,3
392,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3ccc(N(C)C)cc3P(=O)(c3ccccc3)C2=CC1=[N+]1CCCC1,11
393,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3ccc(N(C)C)cc3P(=O)(c3ccccc3)C2=CC1=O,11
394,COC(=O)/C=C/C1=CC2=C(c3ccc(N(C)C)cc3)c3ccc(/C=C/C(=O)OC)n3[B-](F)(F)[N+]2=C1C,0
395,COC(=O)/C=C/C1=CC2=C(c3ccc(N(C)C)cc3)c3ccc(/C=C/c4ccc(OC)cc4)n3[B-](F)(F)[N+]2=C1c1ccc(N(C)C)cc1,3
396,F[B-]1(F)n2c(ccc2-c2ccccc2)C(c2ccccc2)=C2C=CC(c3ccccc3)=[N+]21,3
397,CC1=CC2=C(c3ccccc3)c3ccc(-c4ccccc4)n3[B-](F)(F)[N+]2=C1c1ccccc1,3
398,COC(=O)/C=C/C1=CC2=C(c3ccc(OC)cc3)c3ccc(/C=C/c4ccc(OC)cc4)n3[B-](F)(F)[N+]2=C1c1ccc[nH]1,3
399,COC(=O)/C=C/C1=CC2=C(c3ccccc3C(=O)OC)c3ccc(/C=C/C(=O)OCOC(C)=O)n3[B-](F)(F)[N+]2=C1/C=C/C=C/C=O,0
400,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3ccc(/C=C/C(=O)OC)n3[B-](F)(F)[N+]2=C1/C=C/C(=O)OCc1ccccc1,9
401,COC(=O)/C=C/C1=CC2=C(c3ccccc3C)c3ccc(/C=C/C(=O)OCc4ccccc4)n3[B-](F)(F)[N+]2=C1c1ccccc1OCc1ccccc1,9
402,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3ccc(/C=C/C(=O)OCc4ccccc4)n3[B-](F)(F)[N+]2=C1/C=C/C(=O)OCc1ccccc1,9
403,CCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=C(c3ccccc3)C(/C=C/C(=O)OC)=CC1=C(c1ccccc1)C=C2c1ccccc1,6
404,COC(=O)/C=C/C1=CC2=C(c3ccc(OC)cc3)c3ccc(/C=C/C(=O)OC(C)(C)C)n3[B-](F)(F)[N+]2=C1c1ccc[nH]1,6
405,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3ccc(/C=C/C(=O)OC(C)(C)C)n3[B-](F)(F)[N+]2=C1/C=C/C(=O)OCc1ccccc1,9
406,CC1=CC2=C(c3ccc(C(F)(F)F)cc3)c3ccc(N4c5ccccc5Oc5ccccc54)n3[B-](F)(F)[N+]2=C1N1c2ccccc2Oc2ccccc21,3
407,CC1=CC2=C(c3ccc(N4c5ccccc5Oc5ccccc54)cc3)c3ccc(N4c5ccccc5Oc5ccccc54)n3[B-](F)(F)[N+]2=C1,0
408,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3ccc(-c4ccccc4)n3[B-](F)(F)[N+]2=C1c1ccccc1,3
409,COCCOCCOCCOCCOCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=CC(/C=C/C(=O)OC)=CC1=C2c1ccccc1,0
410,F[B-]1(F)n2c(ccc2-c2ccc(N3c4ccccc4Sc4ccccc43)cc2)N=C2C=CC(c3ccc(N4c5ccccc5Sc5ccccc54)cc3)=[N+]21,3
411,F[B-]1(F)n2c(ccc2-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)N=C2C=CC(c3ccc(N4c5ccccc5Oc5ccccc54)cc3)=[N+]21,3
412,CC1=CC2=C(c3ccccc3)c3ccc(-n4c5ccccc5c5cc(-n6c7ccccc7c7ccccc76)ccc54)n3[B-](F)(F)[N+]2=C1c1ccccc1,3
413,CC1=CC2=C(c3ccccc3)c3ccc(-n4c5ccccc5c(=O)c5ccccc54)n3[B-](F)(F)[N+]2=C1,0
414,F[B-]1(F)n2c(ccc2-n2c3ccccc3c3ccccc32)C(c2ccccc2)=C2C=CC=[N+]21,0
415,COC(=O)/C=C/C1=CC2=C(c3ccc(OC)cc3)c3ccc(/C=C/c4ccc(OC)cc4)n3[B-](F)(F)[N+]2=C1,0
416,CC(C)C1=CC2=C(c3ccccc3)c3cc(C(C)(C)C)c(-c4ccccc4)n3[B-](F)(F)[N+]2=C1c1ccccc1,3
417,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3cc(/C=C/C(=O)OC)c(/C=C/C(=O)OC)n3[B-](F)(F)[N+]2=C1c1ccccc1,6
418,CCOCCOCCOC(=O)/C=C/c1cc2n(c1)[B-](F)(F)[N+]1=C(/C=C/C=C/C=O)C(/C=C/C(=O)OC)=CC1=C2c1c(C)cc(C)cc1C,0
419,CCCCCCOc1ccc(C2=[N+]3C(=C(c4ccccc4)c4cc(/C=C/C(=O)OCCCCC)cn4[B-]3(F)F)C=C2/C=C/C(=O)OC)cc1,6
420,CCCCCCOC(=O)/C=C/C1=[N+]2C(=C(c3ccccc3C)c3ccc(/C=C/C(=O)OCCCCC)n3[B-]2(F)F)C=C1/C=C/C(=O)OC,0
421,COC(=O)/C=C/C1=CC2=C(c3ccccc3C)c3ccc(-n4c5ccccc5c5ccccc54)n3[B-](F)(F)[N+]2=C1c1ccccc1,3
422,COC(=O)/C=C/C1=CC2=C(c3ccc(N(C)C)cc3)c3ccc(/C=C/C(=O)OCOC(C)=O)n3[B-](F)[N+]2=C1c1ccc(N(C)C)cc1,6
423,COC(=O)/C=C/C1=CC2=C(c3ccc(OC)cc3)c3ccc(/C=C/C(=O)OC(C)(C)C)n3[B-](F)(F)[N+]2=C1N1CCOCC1,6
424,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3ccc(-c4ccccc4OC)n3[B-](F)(F)[N+]2=C1c1ccccc1OC,3
425,CC1=CC2=C(c3ccc(C#N)cc3)c3ccc(-c4ccc(C#N)cc4)n3[B-](F)(F)[N+]2=C1c1ccc(C#N)cc1,3
426,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3ccc(N4CCCCC4)n3[B-](F)(F)[N+]2=C1c1ccccc1,3
427,COC(=O)/C=C/C1=CC2=C(c3ccccc3)c3ccc(N4CCOCC4)n3[B-](F)(F)[N+]2=C1c1ccccc1,3
428,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2n1[B-](F)(F)[N+]1=C(c3ccccc3)C=CC1=C2c1ccccc1,3
429,CCOCCOCCOC(=O)/C=C/c1ccc2n1[B-](F)(F)[N+]1=C(c3ccccc3C(=O)OCCOCCO)C(/C=C/C(=O)OC)=CC1=C2c1ccccc1C,6
430,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3ccc(/C=C/C(C)(C)C)n3[B-](F)(F)[N+]2=C1/C=C/C(C)(C)C,0
431,CC1=CC2=C(c3ccc(C(F)(F)F)cc3)c3ccc(-c4ccc(N5c6ccccc6Oc6ccccc65)cc4)n3[B-](F)(F)[N+]2=C1,0
432,COc1ccccc1C1=[N+]2C(=C(c3ccccc3)c3ccc(-c4ccccc4OC)n3[B-]2(F)F)C=C1,3
433,CC1=CC2=C(c3ccc(C#N)cc3)c3ccc(-c4ccc(C#N)cc4)n3[B-](F)(F)[N+]2=C1c1ccc(N2c3ccccc3Sc3ccccc32)cc1,3
434,CC1=CC2=C(c3ccc(C(F)(F)F)cc3)c3ccc(N4c5ccccc5Sc5ccccc54)n3[B-](F)(F)[N+]2=C1c1ccc(C(F)(F)F)cc1,3
435,CC1=CC2=C(c3ccc(C(F)(F)F)cc3)c3ccc(-c4ccc(C(F)(F)F)cc4)n3[B-](F)(F)[N+]2=C1c1ccc(C(F)(F)F)cc1,3
436,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3ccc(N(C)C)cc3P(=O)(c3ccccc3)C2=C1,11
437,COc1ccc(C2=CC(c3ccc(OC)cc3)=[N+]3C2=Nc2c(-c4ccc(OC)cc4)cc(-c4ccc(OC)cc4)n2[B-]3(F)F)cc1,3
438,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3ccc(/C=C/C(=O)OC)cc3S(=O)(=O)C2=CC1=O,11
439,COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3ccc(N(C)C)cc3S(=O)(=O)c3cc(N(C)C)ccc3C2=CC1=[N+]1CCCC1,11
440,CC1=CC2=C(c3ccc(C(=O)ON4C(=O)CCC4=O)cc3)c3ccc(N4CCC4)n3[B-](F)(F)[N+]2=C1,0
441,CCC1=C(C)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,0
442,COc1ccc(/C=C/c2nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,5
443,CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(C(F)(F)F)cc3)n2)cc1,5
444,COc1ccc(/C=C/c2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)nc(/C=C/c3ccc(OC)cc3)n2)cc1,5
445,COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)cc3)nc(/C=C/c3ccc(C(F)(F)F)cc3)n2)cc1,5
446,CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,5
447,COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)cc3)nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,5
448,COc1ccc(/C=C/c2cc(/C=C/c3ccc(C(F)(F)F)cc3)nc(/C=C/c3ccc(OC)cc3)n2)cc1,5
449,CCCCn1c2ccc(/C=C(/C#N)C(=O)O)cc2c2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,2
450,CN(C)c1ccc(/C=C/c2ccc3nc(/C=C/c4ccc(N(C)C)cc4)c(-c4ccccc4)nc3c2)cc1,2
451,CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)nc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,5
452,C=Cc1ccc(-c2ccc(C=Cc3ccc(-c4ccc(C=C(C#N)c5ccc(-c6ccc(C)cc6)cc5)cc4)cc3)cc2)cc1,2
453,COc1ccc(/C=C/c2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,5
454,CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)nc(/C=C/c3ccc(C(F)(F)F)cc3)n2)cc1,5
455,N#CC(=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,2
456,CN(C)c1ccc(/C=C/c2ccc3nc(-c4ccccc4)c(/C=C/c4ccc(N(C)C)cc4)nc3c2)cc1,2
457,COc1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,5
458,CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(C(F)(F)F)cc3)nc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,5
459,COc1ccc(/C=C/c2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)nc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,5
460,CCCCn1c2ccc(C=C(C#N)C(=O)O)cc2c2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,2
461,CCCCCCn1c2ccc(/C=N/c3ccc(C(=O)O)cc3)cc2c2cc(/C=C(\C#N)c3ccc(/C=N/c4ccc(C(=O)O)cc4)s3)ccc21,2
462,C=Cc1ccc(-c2ccc(C(C#N)=Cc3ccc(-c4ccc(C=Cc5ccc(-c6ccc(C)cc6)cc5)cc4)cc3)cc2)cc1,2
463,N#C/C(=C\c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,2
464,COc1cc(/C=C/C2=CC(/C=C/c3ccc(OC)c(OS(=O)(=O)c4ccc(C)cc4)c3)=[O+][B-](F)(F)O2)ccc1OS(=O)(=O)c1ccc(C)cc1,2
465,COc1c(/C=C(/C#N)C(=O)O)cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1/C=C/c1ccc(N(C)c2ccccc2)cc1,2
466,CN(C)c1ccc(/C=C/c2nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(/C=C/c3ccc(C(F)(F)F)cc3)n2)cc1,5
467,COc1cc(/C=C/C2=[O+][B-](F)(F)OC(/C=C/c3ccc(OC)c(OS(=O)(=O)c4ccc(C)cc4)c3)=C2)ccc1OS(=O)(=O)c1ccc(C)cc1,2
468,CCCCCCn1c2ccc(/C=N\c3ccc(C(=O)O)cc3)cc2c2cc(/C=C(\C#N)c3ccc(/C=N/c4ccc(C(=O)O)cc4)s3)ccc21,2
469,CN(C)c1ccc(C=Cc2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)nc(/C=C/c3ccc(N(C)C)cc3)n2)cc1,5
470,CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(C(F)(F)F)cc3)nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,5
471,COc1c(/C=C/c2ccc(N(C)c3ccccc3)cc2)cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1/C=C(\C#N)C(=O)O,2
472,CCCCn1c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2c2cc(/C=C(\C#N)C(=O)O)ccc21,2
473,COc1ccc(/C=C/c2nc(/C=C/c3ccc(N(C)C)cc3)cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,5
474,CCCCCCCCCCCCCOc1ccc(/C=C/c2cc[n+](CCCCCCCCCCCCOc3cc(OCCCCCCCCCC)ccc3/C=C/c3cc[n+](C)cc3)cc2)cc1,4
475,CCCCCCCCCCCCOc1ccc(/C=C/c2cc[n+](CCCCCCCCCCCCOc3cc(OCCCCCCCCCC)ccc3/C=C/c3cc[n+](C)cc3)cc2)cc1,4
476,CCCCCCCCCCCOc1ccc(/C=C/c2cc[n+](CCCCCCCCCCCCOc3cc(OCCCCCCCCCC)ccc3/C=C/c3cc[n+](C)cc3)cc2)cc1,4
477,CN(C)c1ccc(/C=C/c2cc[n+](CCCCCCCCCCCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,4
478,CN(C)c1ccc(/C=C/c2cc[n+](CCCCCCCCCCCCC[n+]3ccc(/C=C/c4cccc(N(C)C)c4)cc3)cc2)cc1,4
479,CN(C)c1ccc(/C=C/c2cc[n+](CCCCCCCCCCCC[n+]3ccc(/C=C/c4cccc(N(C)C)c4)cc3)cc2)cc1,4
480,CN(C)c1ccc(/C=C/c2cc[n+](CCCCCCCCCCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,4
481,CN(C)c1ccc(/C=C/c2cc[n+](CCCCCCCCCCC[n+]3ccc(/C=C/c4cccc(N(C)C)c4)cc3)cc2)cc1,4
482,CN(C)c1ccc(/C=C/c2cc[n+](CCCCCCCCCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,4
