smiles,strength,absorption
CCc1cc(C)c2ccc3c(CC)cc(CC)c4ccc1c2c34,1,2
CCC1=C2C=CC=C2C(C)=C1,1,2
CCCCCCCN1c2ccc(-c3ccc(C=C(C#N)C(=O)O)cc3)cc2C2CCCC21,1,2
CCCCCCCCCN1C(=O)c2cccc3c(-c4cc(OC)c(OC)c(OC)c4)ccc(c23)C1=O,1,2
CN(C)c1ccc(/C=N/NC(=O)Cn2c3ccccc3c(=O)c3ccccc32)cc1[N+](=O)[O-],1,2
Cc1cc(C)c2ccc3c(C)cc(C)c4ccc1c2c43,1,2
CCCCCCCCCN1C(=O)c2cccc3c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc(c23)C1=O,1,2
CCc1cc(C)c2cccc3c2c1C=C3,1,2
CC1=Cc2ccc3c4c(cc(N(c5ccccc5)c5ccccc5)c1c24)C=C3,1,2
Cc1cc2cccc3ccc4cccc1c4c32,1,2
CC(C)(C)C1=CC2=CC=CC2=C1,1,2
Cc1cc(-c2cc(-c3ccccc3)nc(-c3ccccc3)n2)cc(C2c3ccccc3Oc3ccccc32)c1,1,2
c1ccc2c(c1)Sc1ccccc1N2C1CCCC1,1,2
Cn1c2ccccc2c2ccc(-c3c(C(F)(F)F)cc(C(F)(F)F)cc3C(F)(F)F)cc21,1,2
CCC1(C)c2cc(C#Cc3cccc(C=C(C#N)C#N)c3)ccc2-c2ccc(C#Cc3cccc(C=C(C#N)C#N)c3)cc21,1,2
CCCCCCCCC(=O)c1cc2cc3c(cc2oc1=O)N(CC)CCN3CC,1,2
N#Cc1cc2ccc3cc(C#N)cc4ccc(c1)c2c34,1,2
CCCCCCCCCN1c2ccccc2Sc2cc(F)ccc21,1,2
N#CC1=Cc2ccc3c4c(ccc1c24)C(C#N)=C3,1,2
N#Cc1ccc2cccc3c2c1C=C3,1,2
CCCCCCCCCCCOc1ccc2ccc3cccc4ccc1c2c34,1,3
CC(=O)Nc1ccc2ccccc2c1,1,3
Cc1cc2ccc3cccc4c(C(C)(C)C)cc(c1)c2c34,1,3
CCCCCCCCCCCCc1cc2c3sc(CCCCCCCCC)cc3c3sc(CCCCCCCCCC)cc3c2s1,1,3
CCCCCc1cc2ccc3ccc4cc(C)sc4c3c2s1,1,3
Nc1cnc2ccccc2c1,1,3
CCCCCCCCCCCCN1c2ccccc2Sc2ccc(C#Cc3ccc(F)c(F)c3)cc21,1,3
CCc1ccc2ccc3cccc4ccc1c2c34,1,3
COc1c(-c2ccc(C=O)cc2)cc2ccc3c(OC)cc(OC)c4ccc1c2c34,1,3
c1ccc2c(c1)sc1nccc(C3CCCC3)c12,1,3
CCCCOC(=O)c1ccc2ccc3cccc4ccc1c2c34,1,3
COc1cc(-c2cc(-c3ccccc3)c3ccccc3c2)c2ccccc2c1,1,3
CCCC1(C)CCc2cc3ccc(N(C)C)cc3cc21,1,3
CCCCCCCn1ncc2c3nc4ccc(N5CCCC5)cc4nc3ccc21,1,3
CCCCCCCCCCC[n+]1ccccc1,1,3
CCCCCCCCCCCOc1cc2cc(-c3ccc([N+](=O)[O-])cc3)oc2cc1OCCCCCCC,1,3
Cc1cc(-n2ccc(=O)c3ccccc32)cc(C)c1S(=O)(=O)c1ccccc1,1,3
CCCCCCCCCCCCCCCOc1cc2c(OCCCCCCCCCCCCCC)ccc3ccc4c-3c2c(c1)c1cc(OCCCCCCCCCCCCCC)ccc41,1,3
Cc1cc2ccc3ccc4cc(c1)c2c3-4,1,3
CCOc1ccc2c(c1)c1cc(OC)ccc1n2-c1ccccc1,1,3
O=C1C=C2C=CC=C2O1,1,3
O=S1(=O)c2cc(N3c4ccccc4Sc4ccccc43)ccc2-c2ccc(N3c4ccccc4Sc4ccccc43)cc21,1,3
Nc1ccc2ccccc2c1,1,3
CC1=CC=c2c1ccc1ccc3c(c21)C=CC=3,1,3
CCCCCCC(=O)c1ccc2ccc3cccc4ccc1c2c34,1,3
CCCCCCCC(=O)c1cc(F)c(N2CCCC2)cc1F,1,3
Cc1cc(-c2cc(C#N)c(C#N)cc2-c2cc(C)c(-n3cccn3)c(C)c2)cc(C)c1-n1cccn1,1,3
CCCCCCCCCSc1cc(Cl)c(Cl)cc1/C=N/NC(=O)Cn1c2ccccc2c(=O)c2ccccc21,1,3
Cn1c(=O)sc2ccccc21,1,3
N#Cc1cn([C@H]2O[C@H](CO)[C@H](O)[C@@H]2O)c(N/N=C2\C(=O)c3cc(Br)ccc3N2Cc2ccccc2)n1,1,3
COc1ccc2cc(C#Cc3ccc([N+](=O)[O-])cc3)c(OC)cc2c1,1,3
O=S(=O)(c1ccccc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,1,3
CC(=O)Nc1ccc(-c2nc3ccccc3s2)cc1,1,3
CCCCCCCCCn1c2ccc(-c3ccc(Cl)cc3)cc2c(=O)c2cc(-c3ccc(Cl)cc3)c3ccccc3c21,1,3
CCCCCCCCCCN1c2ccccc2Sc2cc(Cl)c3ccccc3c21,1,3
CCCCCCCN1c2cccc3cc(/C=C(\C#N)C(=O)O)cc(c23)C1(C)C,1,3
c1ccc(-c2nc3ccc(C4CCCC4)cc3s2)cc1,1,3
C1=CC2=C(c3ccc(-c4nnc(-c5ccc(-c6c7ccccc7cc7ccccc67)cc5)o4)cc3)C=CC2=C1,1,3
CCCCCCCCCCCCCN1/C(=C/C2C(=O)C(=O)C2[O-])C(C)(C)c2cc(Br)ccc21,1,3
Cc1ccc2ccc3cccc4ccc1c2c34,1,3
CCCCCCCCCCCCCCCCCOS(=O)(=O)OC,1,3
Fc1cc2c3cccc-3csc2c(F)c1N1c2ccccc2Sc2ccccc21,1,3
COc1cc2oc3c4ccccc4c4ccccc4c3c2cc1F,1,3
CCCCCCCCCCN1c2ccccc2Sc2cc(/C=N/Nc3ccccn3)ccc21,1,3
CCCCOc1cc2cc(OC)c(C#Cc3ccc([N+](=O)[O-])cc3)cc2cc1C#Cc1ccc([N+](=O)[O-])cc1,1,3
CCCC1=Cc2ccc3c4c(c(CCC)cc1c24)C(C)=C3,1,3
N#CC1=CC(=O)CC1,1,3
CCCOc1cc2ccc3cc(-c4ccc(F)cc4)cc4ccc(c1)c2c34,1,3
C1=CC2=C(c3cccs3)C=CC2=C1,1,3
NCc1cn(-c2ccccc2)nc1-c1ccccc1,1,3
C1=CC2=C(c3cccc4ccccc34)C=CC2=C1,1,3
CC1c2cc(C(F)(F)F)ccc2-c2ccc(C(F)(F)F)cc21,1,3
Cc1cc2ccccc2c2c1C(C)(C)c1c-2ccc2ccccc12,1,3
CCCCCCCCC(=O)Cn1c2ccccc2c(=O)c2ccccc21,1,3
CC(=O)NCc1ccc2ccc3cccc4ccc1c2c34,1,3
CN1C(=O)c2ccc3c4c(ccc1c24)C=C3,1,3
C[Si](C)(C)c1c2ccccc2cc2ccccc12,1,3
O=S(=O)(c1ccc(N2c3ccccc3Sc3ccccc32)cc1)c1ccc(N2c3ccccc3Sc3ccccc32)cc1,1,3
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,1,3
CCc1cc2ccc3cc(C)cc4ccc(c1)c2c34,1,3
CC(=O)NCCN1Cc2cccc3cccc(c23)C1=O,1,3
[CH]CCCCCCCCCCCCCCc1cc2oc(=O)cc(COS(=O)(=O)O)c2cc1O,1,3
CCCC(=O)c1ccc2ccc3cccc4ccc1c2c34,1,3
C1=CC2=C(c3cc(-c4ccccc4)nc(-c4ccccc4)c3)C=CC2=C1,1,3
CCc1c2ccccc2c(N2c3ccccc3Sc3ccccc32)c2ccccc12,1,3
Cc1cc2ccc3cc(C(C)(C)C)cc4ccc(c1)c2c34,1,3
Cc1cc2ccccc2cc1C1(c2cnc3ccccc3c2)C=Cc2ccccc21,1,3
C1=CC2=C(n3cnc4cc5c(cc43)ncn5-c3cc4ccccc4c4ccccc34)C=CC2=C1,1,3
CC1=NN(c2ccccc2)C1c1ccccc1,1,3
CC1=NN(c2ccc3ccc4cccc5ccc2c3c45)C(=O)C1,1,3
FC(F)(F)c1ccc2nc3ccc4cc(N5c6ccccc6Oc6ccccc65)ccc4c3nc2c1,1,3
CCCCCCC(=O)c1ccccc1,1,3
Cc1ccc(NC(=O)CSCCCCC(=O)ON2C(=O)CCC2=O)cc1S(=O)(=O)O,1,3
C1=CC2=Cc3c(ccc4ccccc34)C2=C1,1,3
CCCCCCCCCCCS,1,4
Cn1c(N)nc2ccccc21,1,4
CN(C)c1ccc([N+](=O)[O-])cc1,1,4
CCCCCCCCCC(C)Cc1ccc(Cl)cc1,1,4
Cc1ccnc(NS(=O)(=O)c2ccc(NC=O)cc2)n1,1,4
O=C(O)[C@H](O)c1ccc2ccc3cccc4ccc1c2c34,1,4
COCCCCCO[PH](=O)OCCNC(=O)C(C)C,1,4
Cc1cc(C)cc(-c2cc(C)cc(C)c2)c1,1,4
CCCNCc1ccc2c(c1)OCO2,1,4
CCCCCCCCCCCCN1C(=CC2C(=O)C(=CC3=[N+](CCCCCCCCC)c4ccccc4C3(C)C)C2[O-])C(C)(C)c2ccc(C(=O)O)cc21,1,4
O=C1CCC(=O)N1,1,4
C=CO,1,4
O=C1CCc2cc(O)ccc21,1,4
CC(C)c1cc2c3cc(C(C)(C)C)ccc3c3nc4ccccc4nc3n2c1,1,4
C=C(C)C(=O)OC,1,4
CCCCCCCCCCCc1cc(S(=O)(=O)[O-])c2ccccc2c1O,1,4
COC(=O)c1ccccc1,1,4
COC(=O)C1=NNC1c1ccccc1,1,4
COCOC(=O)c1ccc(OCOC(C)=O)cc1,1,4
CCCCCSc1ccc(C(F)(F)F)cn1,1,4
CCCCC/C=C/CCCCCCC(=O)OC,1,4
CNC(=O)C(N)CCC(=O)O,1,4
COCCOCCOc1ccc(OCCOC)cc1C=O,1,4
CCCCCCCCCCCCC[CH2][Sn],1,4
O=CO,1,4
CC1CCc2cc(C(F)(F)F)ccc21,1,4
CCCCCCCCc1sc(-c2ncc(CCCCCC)s2)cc1CCCC,1,4
COC(=O)CN1CCCN(C(C)=O)CC1,1,4
NC(=O)c1ccc2ccccc2n1,1,4
O=[N+]([O-])c1ccc(OP(=O)(O)O)c([N+](=O)[O-])c1,1,4
COCCOCCOCCOCCNS(=O)(=O)c1ccc(C(=O)[O-])c(S(=O)(=O)O)c1,1,4
Cc1ccc2c(ccc3ccccc32)c1,1,4
NCCc1coc2cc(O)ccc12,1,4
CNC(=O)C(C)OC(=O)Cn1c2ccccc2c(=O)c2ccccc21,1,4
NC(N)=O,1,4
CCCCCCCCCNC(=O)c1ccc(Cl)cc1,1,4
O=S(=O)(O)c1ccc(N2c3ccccc3Sc3ccccc32)cc1,1,4
NC(=O)c1ccc(Br)cc1,1,4
COCCOCCOCCOCCOCCOCCOCCOc1ccc2c(c1)C1(OCCO1)c1cc(P(=O)(OC)OCCOCCOCCOCCOCCOCCCCCCl)ccc1-2,1,4
[11CH3]F,1,4
CSc1nc(SC)nc(N(C)C)n1,1,4
COC(=O)c1ccc(N(C)C)cc1,1,4
CCCCCCCCCCc1ccc(C(=O)c2ccccc2)cc1,1,4
CCN(C)C,1,4
COC(=O)CC(=O)Nc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)cc1,1,4
NC(=O)c1c[nH]c2ccccc12,1,4
O=C(O)CCCCCn1c2ccc(S(=O)(=O)[O-])cc2c2cc(S(=O)(=O)[O-])ccc21,1,4
O=C1CCN1,1,4
CCCCCCCCCCCN(C)C,1,4
COCN(Cc1ccccc1)C(C)=O,1,4
CC(C)(C)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1,4
CC(C)OC(=O)CC(O)(F)C(F)(F)F,1,4
CC(N)C(=O)NCc1ccc(P(=O)(O)O)s1,1,4
C1=NN2CCCCC12,1,4
CCSc1nc(C)cc(C)n1,1,4
O=C(/C=C/c1ccc(NC(=O)c2ccccn2)cc1)c1ccc(NS(=O)(=O)c2ccc(NC(=O)c3ccccn3)cc2)cc1,1,4
COCCOCCN(CC(=O)[O-])c1ccc(C)cc1,1,4
CCNC=O,1,4
CC(=O)c1ccc2c(c1)CN(C)CC2,1,4
CCCCCCCC(C)c1ccc(O)cc1,1,4
C[C](C)(C)[Zn][CH]1C(c2ccccc2)=Nc2ccccc21,1,4
CN=C(c1ccccc1)c1ccccc1,1,4
CCn1c(N)nc2ccccc21,1,4
C1=Cc2c3c(ccc2=C1)=CC=C3,1,4
CSc1nc2c(=O)n(-c3ccccc3)c(=O)n(C)c2n1-c1ccccc1,1,4
COCCOCCOc1ccc(CC(=O)OC)cc1,1,4
CC(C)(C)OC(=O)CCC(N)C(=O)NCCOP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](C2CCCCC2)CC1O,1,4
COC(COCCOCCOCCOCCCCCCl)C(=O)O,1,4
C[C@H]1CC[C@]2(C)C[C@@H](O)[C@]3(C)CC[C@H]4[C@@H](C[C@H](C)[C@]4(C)C1)[C@@H]23,1,4
CCCCCCCC1(CCCCC)c2cc(C#Cc3cccc(C#N)c3)ccc2-c2ccc(C#Cc3cccc(C#N)c3)cc21,1,4
CCOC(=O)c1ccc2ncc(C(=O)OC)n2n1,1,4
COCN1C(=O)c2ccccc2C1=O,1,4
COC(COCCOCCNS(=O)(=O)c1ccc2c(c1)OCCO2)OCCOCCNC(=O)c1ccc2c(S(=O)(=O)O)cccc2n1,1,4
O=S(=O)([O-])c1ccc(S(=O)(=O)[O-])cc1,1,4
Cn1c(N)nc2nccnc21,1,4
CCCCCCCCCCCCCCCC(=O)SSC(=O)CCCCCCCCCCCCC,1,4
CC1=Nc2cc(S(=O)(=O)O)ccc2C1(C)C,1,4
COC(=O)C1=C(C)NC(=O)N[C@H]1c1ccccc1I,1,4
NC=O,1,4
COC(=O)c1ccc2c(c1)Oc1ccccc1S2(=O)=O,1,4
[11CH3]OS(=O)(=O)c1ccccc1,1,4
CCCCCCCCCCNC(=O)c1ccc(C(=O)NCCCCCCC)c2c3ccccc3c3ccccc3c12,1,4
CCCCCCCCCC(=O)OC,1,4
CCN(C)c1ccc2c(=O)c3ccc(N(CC)CC)cc3oc2c1,1,4
c1c2c(cc3c1CCC3)CCC2,1,4
CN(C(=O)Cn1c2ccccc2c(=O)c2ccccc21)c1ccccc1,1,4
CCCCCCCCCCCCn1c2ccccc2c2cc3c4ccccc4n(CCCCCCCCCCCC)c3cc21,1,4
C#Cc1nc2ccccc2n1-c1ccccc1,1,4
COc1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1,1,4
C1CCCCCC1,1,4
CNC(=O)c1ccncc1,1,4
O=c1c(O)coc2ccc(O)cc12,1,4
c1ccc2c(c1)ccc1ccccc12,1,4
COC1=CC=C2C=CC=C21,1,4
CCCCCCCCCNc1cc(Cl)c2ccccc2n1,1,4
Nc1nc2cc(F)c(F)cc2[nH]1,1,4
NC(=O)c1ccc2ccccc2c1,1,4
CC(C)C(=O)N[C@H](COc1ccc2ccccc2c1)CN(CCO)S(C)(=O)=O,1,4
CSc1ccc2c(c1)c1ccccc1n2-c1cc(C)cc(C)c1,2,0
Cc1ccc2sc3cc4c(cc3c2c1)c1cc(-c2c(C#N)cccc2C#N)ccc1n4-c1ccccc1,2,0
Cc1ccc2c(c1)c1cc(C)ccc1n2-c1cccc(C2=CC(=O)C=CC2=O)c1,2,0
N#Cc1ccc2c(C#N)c3ccc4ccc5cccc(c2c1)c5c4-3,2,0
N#Cc1c2ccc3ccccc3c2c(C#N)c2c3ccccc3c3ccccc3c12,2,0
CC1=CC(=O)C(c2ccc(N(C)C)cc2)=CC1=O,2,0
Cc1cc(C)cc(-n2c3ccccc3c3cc4ccccc4cc32)c1,2,0
CSc1ccc2c(c1)c1ccccc1n2-c1ccccc1,2,0
Cn1c2ccccc2c2cccc(C3=CC=C4C3=Nc3ccccc34)c21,2,0
CC1=[N+]2C(=C(c3ccc(N(C)C)cc3)c3c(C)cc(C)n3[B-]2(F)F)C=C1,2,0
CN1C2C=CC1CC2,2,0
CCC1=C(C)C2=C3C(C)=C(C)C(C)=C3C1=N2,2,0
C[Si](C)C(C#N)=Cc1cc(C=C(C#N)C#N)cc(N2c3ccccc3Oc3ccccc32)c1,2,0
CC1=Cc2nc1c1ccc([nH]1)c(-c1ccc(N)cc1)c1nc(c(-c3ccc(N)cc3)c3ccc([nH]3)c3ccccc23)C=C1,2,0
N#Cc1cc(N2c3ccccc3Oc3ccccc32)nc(C#N)n1,2,0
CC1=C(O)CC/C1=C\C=C1/N(CCCC(=O)O)c2ccc3ccccc3c2C1(C)C,2,0
CC1=C2c3cccn3[B-](F)(F)n3c2[n+](c2ccccc23)[B-](F)(F)[N+]2=C(C)C=C12,2,0
Cc1cc(C(=O)O)nc(C)c1C,2,0
CCC1=C(CC)/C2=C/C3=C(CC)C([N]3)/C(C)=C3/N=C(/C=C4\[N]/C(=C\C1=N2)C(CC)=C4CC)C(CC)=C3CC,2,0
C1=C2CCC(C1)C2,2,0
CC1N=C2CCC(C#Cc3ccc(/C=C(\C#N)C(=O)O)cc3)=C21,2,0
CCCc1cc2[nH]c1ccc1nc(c3cc(CCC)c(ccc4nc2C=C4C)[nH]3)C=C1C,2,0
Cc1cc(Cc2cnc3ccccc3c2)cc(N2c3ccccc3Oc3ccccc32)c1,2,0
CCCC1=Cc2nc1c(NC(=O)O)cc1[nH]c(cc1CCC)c1nc(ccc3[nH]c2cc3CCC)C(C)=C1,2,0
CC1=CC2=CC=C3C=CC=C(N3)C3=NC(=C(c4ccc(C)cc4)C1=N2)C=C3,2,0
CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(ccc3ccc2[nH]3)C(C)=C1,2,0
Cc1ccc2cc3cc4cc5cc6ccccc6cc5cc4cc3cc2c1,2,0
CC1=Cc2cc3cc4cc5ccccc5cc4cc3cc2[Si]1(C)C,2,0
Cc1cc2cc3cccc4c3c(cc3ccc5c6ccccc6c6ccccc6c5c34)c3cccc1c3-2,2,0
CC1=C(C)C2C=CC1CC2,2,0
Cc1c([O-])c(=O)/c1=N/Nc1ccc(/N=N/c2ccccc2)cc1,2,0
O=C1C=CC(=O)C(c2cccc(N(c3ccccc3)c3ccccc3)c2)=C1,2,0
Cc1ccc2c(c1)c1cc(-c3ccccc3)ccc1n2-c1cc(C(=O)c2ccccc2)cc(-c2ccccc2)c1,2,0
CC1=CC(C)=N/C1=C\C(C)C,2,0
Cc1cc(N2c3ccccc3Oc3ccccc32)cc(N2c3ccccc3Oc3ccccc32)c1,2,0
CC1=C2C=C3C(=[N+]2[B-](F)(F)n2c1c(C)c1ccccc12)C(C)c1cc2ccccc2cc13,2,0
CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(C)C=C(C(F)(F)F)C1=C2c1ccc2ccc3cccc4ccc1c2c34,2,0
CC1=C(C)C(C)=[N+]2C1=Cc1cc(Br)cn1[B-]2(F)F,2,0
Cc1cc(C(=O)c2ccccc2)cc(-n2c3ccccc3c3cc4ccccc4cc32)c1,2,0
CSc1cc(C(=O)c2ccccc2)cc(-n2c3ccccc3c3cc(C)ccc32)c1,2,0
CSC1=CC2C3C(=O)NN=C3C3C(=O)N1C32,2,0
Cc1cc(C)cc(-c2ccc(N(C)C)cc2)c1,2,0
O=[N+]([O-])[O-],2,0
CN(C)/C(C=N[N+](=O)[O-])=C(\C=C[N+](=O)[O-])[N+](=O)[O-],2,0
CC1=C(C)C(C)=[N+]2C1=C(c1c(C)c3c4c(c1C)CCCN4CCC3)c1c3ccccc3c(C)n1[B-]2(F)F,2,0
Cc1cc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c2nsnc2c1,2,0
CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(C)C(C)=C(C)C1=C2c1ccc(C(=O)O)cc1,2,0
FC(F)(F)F,2,0
Cc1cc(C)cc(N2c3ccccc3N(c3cc(C)cc(C(=O)c4ccccc4)c3)c3ccccc32)c1,2,0
Cc1ccc(Sc2cc3sc4cc5[nH]c6c7ccccc7c(=O)c7ccccc7c6sc5c(C)c4[nH]c3c3c(=O)c4ccccc4c(=O)c23)cc1,2,0
CC1=C([O-])C(=O)C1=C(C#N)C#N,2,0
Cc1ccc2cc3cc4ccccc4cc3cc2c1,2,0
BC1CC(O)C(COP(=O)([O-])OP(=O)([O-])[O-])O1,2,0
CCCC1=CC2=Cc3[nH]c(cc3CCC)C3=NC(=c4cc(CCC)c([nH]4)=CC1=N2)C=C3C,2,0
COc1cc(O)cc(-n2c3ccccc3c3cc4c5cc(-n6cccn6)ccc5n(-c5ccccc5)c4cc32)c1,2,0
CCCc1cc2ccc1[nH]c1ccc3nc(c4cc(CCC)c(ccc5nc(c2[nH]1)C=C5CCO)[nH]4)C=C3C,2,0
Cc1ccc2c(c1)c(C)cc1cc3ccccc3cc12,2,0
O=S(=O)(c1ccccc1)c1ccc(-n2c3ccccc3c3cc4c5ccccc5n(-c5ccccc5)c4cc32)cc1,2,0
Cc1cc2cc3ccccc3cc2c2cc3cc4cc5ccccc5cc4cc3cc12,2,0
CSc1ccc2c(c1)c1cc(-c3c(C)cccc3C)ccc1n2-c1cccc2cc3cccc(-n4c5ccc(C)cc5c5cc(C)ccc54)c3cc12,2,0
CCCC[N+]1=C(/C=C2\C(=O)C(C)=C2[O-])C(C)(C)c2cc(C(=O)O)ccc21,2,0
CC1(C)C(/C=C2/C(=O)C=C2[O-])=[N+](CCC(=O)[O-])c2ccccc21,2,0
CCCC1=Cc2nc1cc1[nH]c(cc1C)cc1[nH]c(cc1CCC)c1nc(cc2NC(=O)CCCC(=O)OC)C(CCC)=C1,2,0
CN(c1ccccc1)c1ccc(/C=C(\C#N)c2ccccc2)cc1,2,0
Cc1cc(C)cc(-n2c3ccccc3c3ccccc32)c1,2,0
CC1=N/C(=C(/c2cc(S(=O)(=O)[O-])c(O)cc2C)c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c3c2Br)C=C1Br,2,0
CCCC1=C2NC3=C2C(=C1)CCCC(C)=C3,2,0
CC1=Cc2cc3cc4ccccc4cc3cc2N(C)C1,2,0
Cc1cc(C)cc(N2c3ccccc3N(c3cc(C)cc(C)c3)c3ccccc32)c1,2,0
CC1=C(C)C2CCCCC2=C1C,2,0
CCCC1=CC=c2cc(C)c([nH]2)=CC=c2[nH]c(cc2CCC)=C2C=C(CCO)C1=N2,2,0
Cc1c([O-])c(=O)c1=O,2,0
CC1=C2C(=C1)c1ccccc1C(=O)c1cc2c2cc3cc4ccccc4cc3cc2c1,2,0
Oc1cccc2c3c4c(cccc4cc12)C(Cl)=C3,2,1
Cc1cc(C)c(B(C2=C3C=CC=C3C=C2)c2c(C)cc(C)cc2C)c(C)c1,2,1
COC1OC2COB(c3ccc4ccc5cccc6c(C)cc3c4c56)OC2C1O,2,1
Cc1cc2ccccc2c2c(Br)cccc12,2,1
C1=CC2=Nc3ccc4c5ccccc5n(-c5nnc(-c6ccccc6)n5-c5ccccc5)c4c3C2=C1,2,1
Cc1ccc2c(c1)c1ccccc1n2C1=C2C=CC=C2C=C1,2,1
c1ccc2cc3cc4ccccc4cc3cc2c1,2,1
N#N,2,1
O=S(=O)(c1ccccc1)c1cccc(-n2c3ccccc3c3c2ccc2c4ccccc4n(-c4cccc(S(=O)(=O)c5ccccc5)c4)c23)c1,2,1
CC[CH]COc1cc2ccc3ccc(OCCCCC)c4ccc(c1)c2c34,2,1
[Sn][CH2]c1c[nH]c2ccccc12,2,1
N#Cc1cc(N2C=C3C=CC=C32)c(-n2c3ccccc3c3ccccc32)cc1C#N,2,1
Cc1cc(C)cc(N2c3ccccc3C(C)(C)c3cc4ccccc4cc32)c1,2,1
Cc1ccc2cc3ccc(C)cc3cc2c1,2,1
C1=CC2=C(N(c3ccccc3)c3ccccc3)C=CC2=C1,2,1
COc1cccc2c1c1c(c3cc(C)ccc3n1C)c1c2c2ccccc2n1C,2,1
C1=CC2=C(n3c4ccccc4c4cc5c(cc43)c3ccccc3n5-c3ccccc3)C=CC2=C1,2,1
COc1ccc(-c2ccc3c(c2)C(=O)C(=O)S3)cc1,2,1
Nc1ccc([N+](=O)[O-])c(N)c1,2,1
ClC1=Cc2ccc3c4c(ccc1c24)[N+](Cc1ccccc1)=C3,2,1
CCCc1ccc2cc3cc(C)ccc3cc2c1,2,1
Cc1ccc2c(c1)c1cc(C)ccc1n2-c1cccc2c(-c3ccccc3)cc(-c3ccccc3)cc12,2,1
Cc1ccc2cc3cc(C)ccc3cc2c1,2,1
Cc1ccc2c(c1)c1ccccc1n2-c1ccccc1,2,1
c1ccc(-c2cc(-c3ccccc3)nc(-c3cc(-c4cc(-c5ccccc5)cc(-c5ccccc5)n4)cc(-n4ccc5ccccc54)c3)c2)cc1,2,1
Cn1c2ccc(N)cc2c2cc3cc(N)ccc3cc21,2,1
Cc1ccc2c(c1)c1ccccc1n2-c1cccc2cc3ccccc3cc12,2,1
O=[N+]([O-])c1cc([N+](=O)[O-])c(N(CCO)CCO)cc1N(CCO)CCO,2,1
Cc1ccc(-c2cc3ccc4c5c(cccc25)cc-4c(C)c3)cc1,2,1
O=S(=O)(c1ccccc1)c1cc(N2c3ccccc3Oc3ccccc32)cc(N2c3ccccc3Oc3ccccc32)c1,2,1
O=C1OC2(O)C(=O)OC(c3ccccc3)=C2C1=O,2,1
O=C1c2ccccc2C(=O)c2ccccc21,2,1
N#Cc1cc(N2c3ccccc3Oc3ccccc32)cc(C#N)c1-n1c2ccccc2c2ccccc21,2,1
O=S(=O)(c1ccccc1)c1cc(-n2c3ccccc3c3ccccc32)cc(S(=O)(=O)c2ccccc2)c1,2,1
O=C(c1ccccc1)c1ccc(-n2c3ccccc3c3cc4cccc4c4ccc2c43)cc1,2,1
O=c1c2cccc3c4ccc5cccc(c54)c(c23)n1-c1ccccc1,2,1
CC(=O)NNc1c2ccccc2nc2ccccc12,2,1
CCCCCCCN1C(=O)c2c3ccccc3cc3cccc1c23,2,2
CCCCCCCCN1C(=O)c2ccc3cc(OC)c(-c4ccc(-c5ccccc5)cc4)cc3c2C1=O,2,2
CC1=N[n+]2c1c[nH]c2N,2,2
O=c1oc2c3ccc4cccc(c5cccc(c1=O)c52)c43,2,2
CCNc1ccc2cc3ccccc3cc2c1,2,2
N#Cc1cccc2c(-n3c4c(c5ccccc53)[C]([Er])=C3C=CC=C34)ccc(C#N)c12,2,2
Cn1c2ccc(-c3ccccc3)cc2c2cc(-c3cccc4ccccc34)ccc21,2,2
CN(Cc1ccc(N2c3ccccc3Sc3ccccc32)cc1)c1ccccc1,2,2
Cc1cc(C(=O)N/N=C\c2c3ccccc3cc3ccccc23)[nH]n1,2,2
Cc1cccc(C(=O)N/N=C/c2cc(/N=N/c3cccc(Cl)c3)ccc2O)c1,2,2
C[Si]1(C)O[Si](C)(C)c2cc3cc4cc5c(cc4cc3cc21)C(=O)c1ccccc1C5=O,2,2
Nc1nc(N/N=C/c2cc([N+](=O)[O-])ccc2O)nc(Nc2cccc3ccccc23)n1,2,2
Cc1cccc(C(=O)N/N=C/c2cc(/N=N/c3cccc(Br)c3)ccc2O)c1,2,2
CCCCCCCn1c(=O)c2cccc3cc(Oc4ccc5cccc6c5c4C=C6)c4cccc(c1=O)c4c32,2,2
C1=CC2=C(n3cnc4ccccc43)C=CC2=C1,2,2
C1=CC(n2c3ccccc3c3cc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)ccc32)=C1,2,2
Cc1ccc(-c2cc(C)c(C)nc2N2c3ccccc3Oc3ccccc32)cc1,2,2
C1=CC2=Nc3ccc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)cc3C2=C1,2,2
c1ccc2c(c1)c1ccc(-c3ccc4[nH]c5ccncc5c4c3)cc1n2-c1ccc(-n2ccc3cnccc32)cc1,2,2
